399 | loss 6.9375 | lr 1.000000e-03 | 1897.26ms
400 | loss 6.6562 | lr 1.000000e-03 | 1893.44ms
401 | loss 6.5000 | lr 1.000000e-03 | 1895.28ms
402 | loss 6.8750 | lr 1.000000e-03 | 1895.08ms
403 | loss 6.6875 | lr 1.000000e-03 | 1894.70ms
404 | loss 6.6562 | lr 1.000000e-03 | 1888.37ms
405 | loss 7.2188 | lr 1.000000e-03 | 1894.28ms
406 | loss 7.2812 | lr 1.000000e-03 | 1893.02ms
407 | loss 6.9375 | lr 1.000000e-03 | 1889.51ms
408 | loss 6.8750 | lr 1.000000e-03 | 1894.22ms
409 | loss 7.2812 | lr 1.000000e-03 | 1884.71ms
410 | loss 6.8438 | lr 1.000000e-03 | 1895.21ms
411 | loss 7.1562 | lr 1.000000e-03 | 1888.57ms
412 | loss 6.7812 | lr 1.000000e-03 | 1893.83ms
413 | loss 6.6562 | lr 1.000000e-03 | 1892.36ms
414 | loss 7.0625 | lr 1.000000e-03 | 1892.48ms
415 | loss 6.8125 | lr 1.000000e-03 | 1887.57ms
416 | loss 6.3438 | lr 1.000000e-03 | 1892.39ms
417 | loss 6.6875 | lr 1.000000e-03 | 1893.40ms
418 | loss 6.7188 | lr 1.000000e-03 | 1891.80ms
419 | loss 6.8438 | lr 1.000000e-03 | 1892.81ms
420 | loss 6.8438 | lr 1.000000e-03 | 1902.15ms
421 | loss 6.8750 | lr 1.000000e-03 | 1893.76ms
422 | loss 6.5625 | lr 1.000000e-03 | 1890.45ms
423 | loss 6.6562 | lr 1.000000e-03 | 1898.41ms
424 | loss 6.6250 | lr 1.000000e-03 | 1894.05ms
425 | loss 6.5312 | lr 1.000000e-03 | 1900.30ms
426 | loss 6.6562 | lr 1.000000e-03 | 1895.76ms
427 | loss 6.8125 | lr 1.000000e-03 | 1887.70ms
428 | loss 6.7188 | lr 1.000000e-03 | 1890.46ms
429 | loss 6.7500 | lr 1.000000e-03 | 1890.20ms
430 | loss 6.5312 | lr 1.000000e-03 | 1886.46ms
431 | loss 6.6562 | lr 1.000000e-03 | 1895.58ms
432 | loss 6.5312 | lr 1.000000e-03 | 1895.66ms
433 | loss 6.6875 | lr 1.000000e-03 | 1890.08ms
434 | loss 6.8125 | lr 1.000000e-03 | 1893.39ms
435 | loss 6.8438 | lr 1.000000e-03 | 1894.94ms
436 | loss 7.2500 | lr 1.000000e-03 | 1891.82ms
437 | loss 6.7812 | lr 1.000000e-03 | 1899.44ms
438 | loss 6.6250 | lr 1.000000e-03 | 1891.76ms
439 | loss 7.0000 | lr 1.000000e-03 | 1892.30ms
440 | loss 6.9062 | lr 1.000000e-03 | 1890.64ms
441 | loss 7.0312 | lr 1.000000e-03 | 1893.87ms
442 | loss 7.1562 | lr 1.000000e-03 | 1892.26ms
443 | loss 7.2188 | lr 1.000000e-03 | 1891.35ms
444 | loss 6.6250 | lr 1.000000e-03 | 1893.30ms
445 | loss 6.9688 | lr 1.000000e-03 | 1890.04ms
446 | loss 6.9688 | lr 1.000000e-03 | 1895.46ms
447 | loss 6.7812 | lr 1.000000e-03 | 1895.13ms
448 | loss 6.6875 | lr 1.000000e-03 | 1894.20ms
449 | loss 7.5625 | lr 1.000000e-03 | 1893.88ms
450 | loss 6.7812 | lr 1.000000e-03 | 1893.07ms
451 | loss 6.8750 | lr 1.000000e-03 | 1890.28ms
452 | loss 6.8750 | lr 1.000000e-03 | 1889.87ms
453 | loss 7.0000 | lr 1.000000e-03 | 1898.60ms
454 | loss 6.9375 | lr 1.000000e-03 | 1887.02ms
455 | loss 6.8125 | lr 1.000000e-03 | 1893.46ms
456 | loss 6.6875 | lr 1.000000e-03 | 1899.84ms
457 | loss 6.6562 | lr 1.000000e-03 | 1884.77ms
458 | loss 6.6875 | lr 1.000000e-03 | 1889.04ms
459 | loss 6.5312 | lr 1.000000e-03 | 1893.02ms
460 | loss 6.5312 | lr 1.000000e-03 | 1889.33ms
461 | loss 6.3438 | lr 1.000000e-03 | 1892.16ms
462 | loss 6.6875 | lr 1.000000e-03 | 1891.86ms
463 | loss 6.6250 | lr 1.000000e-03 | 1900.14ms
464 | loss 6.5938 | lr 1.000000e-03 | 1892.37ms
465 | loss 6.7812 | lr 1.000000e-03 | 1890.20ms
466 | loss 7.2500 | lr 1.000000e-03 | 1892.41ms
467 | loss 6.6562 | lr 1.000000e-03 | 1887.25ms
468 | loss 6.9062 | lr 1.000000e-03 | 1894.54ms
469 | loss 6.6250 | lr 1.000000e-03 | 1887.47ms
470 | loss 6.9688 | lr 1.000000e-03 | 1893.31ms
471 | loss 6.9375 | lr 1.000000e-03 | 1893.09ms
472 | loss 6.7188 | lr 1.000000e-03 | 1894.05ms
473 | loss 6.7500 | lr 1.000000e-03 | 1893.78ms
474 | loss 6.8438 | lr 1.000000e-03 | 1892.60ms
475 | loss 6.6875 | lr 1.000000e-03 | 1892.59ms
476 | loss 6.5312 | lr 1.000000e-03 | 1899.48ms
477 | loss 7.0938 | lr 1.000000e-03 | 1899.87ms
478 | loss 6.7500 | lr 1.000000e-03 | 1895.07ms
479 | loss 6.8438 | lr 1.000000e-03 | 1890.86ms
480 | loss 6.9375 | lr 1.000000e-03 | 1891.90ms
481 | loss 6.7812 | lr 1.000000e-03 | 1892.73ms
482 | loss 6.5625 | lr 1.000000e-03 | 1896.23ms
483 | loss 6.8438 | lr 1.000000e-03 | 1892.43ms
484 | loss 6.9062 | lr 1.000000e-03 | 1895.01ms
485 | loss 6.5938 | lr 1.000000e-03 | 1884.61ms
486 | loss 6.6875 | lr 1.000000e-03 | 1893.85ms
487 | loss 6.6250 | lr 1.000000e-03 | 1888.31ms
488 | loss 6.3438 | lr 1.000000e-03 | 1894.55ms
489 | loss 6.4375 | lr 1.000000e-03 | 1898.08ms
490 | loss 6.6562 | lr 1.000000e-03 | 1882.35ms
491 | loss 6.6562 | lr 1.000000e-03 | 1891.79ms
492 | loss 6.5625 | lr 1.000000e-03 | 1890.47ms
493 | loss 6.9688 | lr 1.000000e-03 | 1888.18ms
494 | loss 6.8750 | lr 1.000000e-03 | 1892.58ms
495 | loss 7.1562 | lr 1.000000e-03 | 1901.14ms
496 | loss 6.7812 | lr 1.000000e-03 | 1884.55ms
497 | loss 6.6250 | lr 1.000000e-03 | 1894.99ms
498 | loss 6.8438 | lr 1.000000e-03 | 1896.13ms
499 | loss 6.8750 | lr 1.000000e-03 | 1895.00ms
500 | loss 6.9688 | lr 1.000000e-03 | 1898.53ms
501 | loss 6.8125 | lr 1.000000e-03 | 1893.32ms
502 | loss 6.8750 | lr 1.000000e-03 | 1890.99ms
503 | loss 7.0312 | lr 1.000000e-03 | 1895.92ms
504 | loss 6.7500 | lr 1.000000e-03 | 1896.21ms
505 | loss 6.7188 | lr 1.000000e-03 | 1891.83ms
506 | loss 6.7188 | lr 1.000000e-03 | 1898.19ms
507 | loss 7.0312 | lr 1.000000e-03 | 1890.49ms
508 | loss 6.8438 | lr 1.000000e-03 | 1886.84ms
509 | loss 7.7812 | lr 1.000000e-03 | 1889.57ms
510 | loss 6.5312 | lr 1.000000e-03 | 1893.71ms
511 | loss 6.8750 | lr 1.000000e-03 | 1883.75ms
512 | loss 6.9062 | lr 1.000000e-03 | 1889.88ms
513 | loss 6.9688 | lr 1.000000e-03 | 1886.22ms
514 | loss 7.0000 | lr 1.000000e-03 | 1886.71ms
515 | loss 6.8125 | lr 1.000000e-03 | 1894.63ms
516 | loss 6.4688 | lr 1.000000e-03 | 1892.56ms
517 | loss 6.9375 | lr 1.000000e-03 | 1888.39ms
518 | loss 6.9062 | lr 1.000000e-03 | 1900.07ms
519 | loss 6.8125 | lr 1.000000e-03 | 1895.80ms
520 | loss 6.6250 | lr 1.000000e-03 | 1886.29ms
521 | loss 7.0938 | lr 1.000000e-03 | 1895.13ms
522 | loss 6.9062 | lr 1.000000e-03 | 1891.83ms
523 | loss 7.2500 | lr 1.000000e-03 | 1890.92ms
524 | loss 6.7500 | lr 1.000000e-03 | 1893.12ms
525 | loss 6.8750 | lr 1.000000e-03 | 1888.80ms
526 | loss 6.5625 | lr 1.000000e-03 | 1890.71ms
527 | loss 6.8125 | lr 1.000000e-03 | 1884.72ms
528 | loss 6.7500 | lr 1.000000e-03 | 1895.75ms
529 | loss 5.9375 | lr 1.000000e-03 | 1889.01ms
530 | loss 7.0938 | lr 1.000000e-03 | 1894.76ms
531 | loss 7.0000 | lr 1.000000e-03 | 1890.03ms
532 | loss 7.0938 | lr 1.000000e-03 | 1892.69ms
533 | loss 7.0000 | lr 1.000000e-03 | 1894.50ms
534 | loss 6.9688 | lr 1.000000e-03 | 1888.22ms
535 | loss 6.9375 | lr 1.000000e-03 | 1890.10ms
536 | loss 6.9062 | lr 1.000000e-03 | 1890.58ms
537 | loss 6.4688 | lr 1.000000e-03 | 1893.04ms
538 | loss 6.7812 | lr 1.000000e-03 | 1891.85ms
539 | loss 6.8438 | lr 1.000000e-03 | 1893.74ms
540 | loss 6.8438 | lr 1.000000e-03 | 1898.14ms
541 | loss 6.8125 | lr 1.000000e-03 | 1887.56ms
542 | loss 6.8438 | lr 1.000000e-03 | 1889.51ms
543 | loss 6.5000 | lr 1.000000e-03 | 1885.48ms
544 | loss 6.6250 | lr 1.000000e-03 | 1894.50ms
545 | loss 6.8750 | lr 1.000000e-03 | 1892.33ms
546 | loss 6.6875 | lr 1.000000e-03 | 1893.96ms
547 | loss 6.5312 | lr 1.000000e-03 | 1889.59ms
548 | loss 6.9688 | lr 1.000000e-03 | 1892.27ms
549 | loss 6.9688 | lr 1.000000e-03 | 1895.82ms
550 | loss 6.9375 | lr 1.000000e-03 | 1891.92ms
551 | loss 7.0625 | lr 1.000000e-03 | 1891.99ms
552 | loss 7.0625 | lr 1.000000e-03 | 1893.43ms
553 | loss 6.9062 | lr 1.000000e-03 | 1892.57ms
554 | loss 6.9062 | lr 1.000000e-03 | 1894.63ms
555 | loss 7.1250 | lr 1.000000e-03 | 1894.84ms
556 | loss 6.9375 | lr 1.000000e-03 | 1892.85ms
557 | loss 7.2188 | lr 1.000000e-03 | 1889.21ms
558 | loss 6.8125 | lr 1.000000e-03 | 1896.79ms
559 | loss 6.9375 | lr 1.000000e-03 | 1884.10ms
560 | loss 7.0000 | lr 1.000000e-03 | 1889.08ms
561 | loss 6.8125 | lr 1.000000e-03 | 1889.98ms
562 | loss 7.3125 | lr 1.000000e-03 | 1892.40ms
563 | loss 6.9375 | lr 1.000000e-03 | 1894.53ms
564 | loss 6.9688 | lr 1.000000e-03 | 1887.69ms
565 | loss 7.0312 | lr 1.000000e-03 | 1884.13ms
566 | loss 6.9062 | lr 1.000000e-03 | 1891.65ms
567 | loss 6.9688 | lr 1.000000e-03 | 1889.28ms
568 | loss 6.8125 | lr 1.000000e-03 | 1893.78ms
569 | loss 7.8438 | lr 1.000000e-03 | 1886.36ms
570 | loss 7.5000 | lr 1.000000e-03 | 1892.77ms
571 | loss 6.8125 | lr 1.000000e-03 | 1888.67ms
572 | loss 6.8438 | lr 1.000000e-03 | 1894.63ms
573 | loss 6.6875 | lr 1.000000e-03 | 1889.45ms
574 | loss 6.8750 | lr 1.000000e-03 | 1889.31ms
575 | loss 6.9062 | lr 1.000000e-03 | 1886.05ms
576 | loss 7.0938 | lr 1.000000e-03 | 1890.75ms
577 | loss 6.8750 | lr 1.000000e-03 | 1886.56ms
578 | loss 7.0625 | lr 1.000000e-03 | 1896.90ms
579 | loss 6.9062 | lr 1.000000e-03 | 1888.94ms
580 | loss 7.0312 | lr 1.000000e-03 | 1883.10ms
581 | loss 6.9062 | lr 1.000000e-03 | 1892.58ms
582 | loss 7.0625 | lr 1.000000e-03 | 1892.43ms
583 | loss 6.8438 | lr 1.000000e-03 | 1888.74ms
584 | loss 7.0000 | lr 1.000000e-03 | 1893.26ms
585 | loss 7.3438 | lr 1.000000e-03 | 1889.70ms
586 | loss 7.0000 | lr 1.000000e-03 | 1885.47ms
587 | loss 6.8125 | lr 1.000000e-03 | 1889.55ms
588 | loss 6.9375 | lr 1.000000e-03 | 1894.25ms
589 | loss 6.7500 | lr 1.000000e-03 | 1885.20ms
590 | loss 6.9062 | lr 1.000000e-03 | 1891.67ms
591 | loss 6.7812 | lr 1.000000e-03 | 1887.84ms
592 | loss 6.9688 | lr 1.000000e-03 | 1888.60ms
593 | loss 6.9062 | lr 1.000000e-03 | 1889.37ms
594 | loss 6.9375 | lr 1.000000e-03 | 1893.89ms
595 | loss 6.8125 | lr 1.000000e-03 | 1884.89ms
596 | loss 7.0312 | lr 1.000000e-03 | 1885.68ms
597 | loss 7.1250 | lr 1.000000e-03 | 1894.44ms
598 | loss 6.8125 | lr 1.000000e-03 | 1882.37ms
599 | loss 6.8438 | lr 1.000000e-03 | 1885.89ms
600 | loss 6.7812 | lr 1.000000e-03 | 1889.46ms
601 | loss 6.8750 | lr 1.000000e-03 | 1885.51ms
602 | loss 7.0312 | lr 1.000000e-03 | 1890.50ms
603 | loss 6.8438 | lr 1.000000e-03 | 1887.99ms
604 | loss 7.0312 | lr 1.000000e-03 | 1884.95ms
605 | loss 6.7812 | lr 1.000000e-03 | 1892.69ms
606 | loss 6.8750 | lr 1.000000e-03 | 1887.54ms
607 | loss 6.8125 | lr 1.000000e-03 | 1891.15ms
608 | loss 6.8750 | lr 1.000000e-03 | 1889.34ms
609 | loss 7.3125 | lr 1.000000e-03 | 1891.07ms
610 | loss 6.9688 | lr 1.000000e-03 | 1887.69ms
611 | loss 7.0312 | lr 1.000000e-03 | 1890.60ms
612 | loss 6.9062 | lr 1.000000e-03 | 1886.72ms
613 | loss 6.8125 | lr 1.000000e-03 | 1893.57ms
614 | loss 6.7188 | lr 1.000000e-03 | 1887.32ms
615 | loss 7.0000 | lr 1.000000e-03 | 1895.74ms
616 | loss 6.8750 | lr 1.000000e-03 | 1886.98ms
617 | loss 6.6875 | lr 1.000000e-03 | 1891.97ms
618 | loss 7.0625 | lr 1.000000e-03 | 1884.45ms
619 | loss 7.1250 | lr 1.000000e-03 | 1889.78ms
620 | loss 7.2188 | lr 1.000000e-03 | 1893.13ms
621 | loss 7.2812 | lr 1.000000e-03 | 1892.38ms
622 | loss 6.9062 | lr 1.000000e-03 | 1882.48ms
623 | loss 7.0000 | lr 1.000000e-03 | 1888.42ms
624 | loss 7.0000 | lr 1.000000e-03 | 1892.27ms
625 | loss 7.0625 | lr 1.000000e-03 | 1884.34ms
626 | loss 6.8750 | lr 1.000000e-03 | 1891.40ms
627 | loss 7.1562 | lr 1.000000e-03 | 1891.61ms
628 | loss 7.0625 | lr 1.000000e-03 | 1888.22ms
629 | loss 6.8438 | lr 1.000000e-03 | 1890.90ms
630 | loss 7.2188 | lr 1.000000e-03 | 1894.35ms
631 | loss 6.9062 | lr 1.000000e-03 | 1884.56ms
632 | loss 6.9375 | lr 1.000000e-03 | 1890.10ms
633 | loss 7.0312 | lr 1.000000e-03 | 1884.61ms
634 | loss 7.0938 | lr 1.000000e-03 | 1887.86ms
635 | loss 7.0938 | lr 1.000000e-03 | 1888.48ms
636 | loss 7.0625 | lr 1.000000e-03 | 1888.47ms
637 | loss 7.0312 | lr 1.000000e-03 | 1882.59ms
638 | loss 6.9375 | lr 1.000000e-03 | 1889.05ms
639 | loss 6.7812 | lr 1.000000e-03 | 1883.70ms
640 | loss 7.1250 | lr 1.000000e-03 | 1890.54ms
641 | loss 7.1250 | lr 1.000000e-03 | 1890.33ms
642 | loss 6.7812 | lr 1.000000e-03 | 1882.93ms
643 | loss 6.9688 | lr 1.000000e-03 | 1892.69ms
644 | loss 7.0000 | lr 1.000000e-03 | 1887.69ms
645 | loss 7.0312 | lr 1.000000e-03 | 1887.66ms
646 | loss 6.8125 | lr 1.000000e-03 | 1884.34ms
647 | loss 6.7188 | lr 1.000000e-03 | 1886.01ms
648 | loss 6.8438 | lr 1.000000e-03 | 1882.67ms
649 | loss 6.9375 | lr 1.000000e-03 | 1892.29ms
650 | loss 6.8750 | lr 1.000000e-03 | 1884.07ms
651 | loss 7.1250 | lr 1.000000e-03 | 1885.54ms
652 | loss 7.0625 | lr 1.000000e-03 | 1887.63ms
653 | loss 7.0000 | lr 1.000000e-03 | 1887.88ms
654 | loss 7.1875 | lr 1.000000e-03 | 1889.21ms
655 | loss 7.0312 | lr 1.000000e-03 | 1883.23ms
656 | loss 6.8125 | lr 1.000000e-03 | 1888.55ms
657 | loss 7.0312 | lr 1.000000e-03 | 1885.41ms
658 | loss 7.1250 | lr 1.000000e-03 | 1878.58ms
659 | loss 7.1562 | lr 1.000000e-03 | 1887.26ms
660 | loss 7.0000 | lr 1.000000e-03 | 1887.33ms
661 | loss 6.7812 | lr 1.000000e-03 | 1886.43ms
662 | loss 7.1562 | lr 1.000000e-03 | 1887.99ms
663 | loss 6.7812 | lr 1.000000e-03 | 1884.76ms
664 | loss 6.9375 | lr 1.000000e-03 | 1888.04ms
665 | loss 6.9375 | lr 1.000000e-03 | 1889.59ms
666 | loss 6.8438 | lr 1.000000e-03 | 1884.43ms
667 | loss 7.1250 | lr 1.000000e-03 | 1884.16ms
668 | loss 6.7188 | lr 1.000000e-03 | 1889.18ms
669 | loss 7.0938 | lr 1.000000e-03 | 1887.68ms
670 | loss 6.9688 | lr 1.000000e-03 | 1888.90ms
671 | loss 6.8438 | lr 1.000000e-03 | 1883.97ms
672 | loss 7.1875 | lr 1.000000e-03 | 1890.39ms
673 | loss 7.0625 | lr 1.000000e-03 | 1884.54ms
674 | loss 7.0000 | lr 1.000000e-03 | 1886.98ms
675 | loss 7.0625 | lr 1.000000e-03 | 1889.91ms
676 | loss 7.0000 | lr 1.000000e-03 | 1881.96ms
677 | loss 7.2500 | lr 1.000000e-03 | 1884.52ms
678 | loss 6.9375 | lr 1.000000e-03 | 1886.96ms
679 | loss 7.0000 | lr 1.000000e-03 | 1887.12ms
680 | loss 6.7812 | lr 1.000000e-03 | 1884.74ms
681 | loss 6.7812 | lr 1.000000e-03 | 1885.27ms
682 | loss 6.8125 | lr 1.000000e-03 | 1884.08ms
683 | loss 7.0312 | lr 1.000000e-03 | 1886.09ms
684 | loss 7.0312 | lr 1.000000e-03 | 1888.84ms
685 | loss 7.0000 | lr 1.000000e-03 | 1880.07ms
686 | loss 7.1562 | lr 1.000000e-03 | 1884.83ms
687 | loss 7.2812 | lr 1.000000e-03 | 1893.68ms
688 | loss 6.8438 | lr 1.000000e-03 | 1883.00ms
689 | loss 6.5938 | lr 1.000000e-03 | 1884.62ms
690 | loss 7.0312 | lr 1.000000e-03 | 1886.26ms
691 | loss 7.0312 | lr 1.000000e-03 | 1884.90ms
692 | loss 7.1250 | lr 1.000000e-03 | 1888.10ms
693 | loss 6.9062 | lr 1.000000e-03 | 1888.84ms
694 | loss 6.8750 | lr 1.000000e-03 | 1887.46ms
695 | loss 6.9062 | lr 1.000000e-03 | 1888.41ms
696 | loss 6.8125 | lr 1.000000e-03 | 1885.82ms
697 | loss 6.8750 | lr 1.000000e-03 | 1884.99ms
698 | loss 6.2188 | lr 1.000000e-03 | 1886.34ms
699 | loss 7.1562 | lr 1.000000e-03 | 1891.94ms
700 | loss 7.0312 | lr 1.000000e-03 | 1884.12ms
701 | loss 6.9375 | lr 1.000000e-03 | 1884.33ms
702 | loss 7.0938 | lr 1.000000e-03 | 1887.86ms
703 | loss 7.1875 | lr 1.000000e-03 | 1881.71ms
704 | loss 7.0625 | lr 1.000000e-03 | 1884.51ms
705 | loss 6.7500 | lr 1.000000e-03 | 1887.08ms
706 | loss 7.1875 | lr 1.000000e-03 | 1881.59ms
707 | loss 6.8438 | lr 1.000000e-03 | 1891.76ms
708 | loss 7.0625 | lr 1.000000e-03 | 1886.86ms
709 | loss 6.8125 | lr 1.000000e-03 | 1887.17ms
710 | loss 7.1562 | lr 1.000000e-03 | 1885.28ms
711 | loss 6.6875 | lr 1.000000e-03 | 1886.20ms
712 | loss 6.9375 | lr 1.000000e-03 | 1881.05ms
713 | loss 6.5938 | lr 1.000000e-03 | 1886.82ms
714 | loss 6.9062 | lr 1.000000e-03 | 1889.72ms
715 | loss 7.0938 | lr 1.000000e-03 | 1884.80ms
716 | loss 6.9375 | lr 1.000000e-03 | 1887.39ms
717 | loss 7.0625 | lr 1.000000e-03 | 1884.73ms
718 | loss 6.7500 | lr 1.000000e-03 | 1886.43ms
719 | loss 7.1562 | lr 1.000000e-03 | 1888.69ms
720 | loss 7.0000 | lr 1.000000e-03 | 1887.99ms
721 | loss 7.0938 | lr 1.000000e-03 | 1877.88ms
722 | loss 7.0312 | lr 1.000000e-03 | 1896.77ms
723 | loss 7.3750 | lr 1.000000e-03 | 1881.15ms
724 | loss 6.7188 | lr 1.000000e-03 | 1881.00ms
725 | loss 6.9062 | lr 1.000000e-03 | 1890.42ms
726 | loss 7.1562 | lr 1.000000e-03 | 1887.36ms
727 | loss 6.7500 | lr 1.000000e-03 | 1881.14ms
728 | loss 6.9062 | lr 1.000000e-03 | 1882.33ms
729 | loss 7.2188 | lr 1.000000e-03 | 1891.07ms
730 | loss 6.6250 | lr 1.000000e-03 | 1886.70ms
731 | loss 7.0938 | lr 1.000000e-03 | 1887.21ms
732 | loss 7.2500 | lr 1.000000e-03 | 1894.20ms
733 | loss 7.0312 | lr 1.000000e-03 | 1888.45ms
734 | loss 7.1562 | lr 1.000000e-03 | 1886.48ms
735 | loss 7.0938 | lr 1.000000e-03 | 1884.71ms
736 | loss 7.4375 | lr 1.000000e-03 | 1892.29ms
737 | loss 7.2812 | lr 1.000000e-03 | 1890.36ms
738 | loss 6.7812 | lr 1.000000e-03 | 1885.71ms
739 | loss 6.8750 | lr 1.000000e-03 | 1881.34ms
740 | loss 6.7188 | lr 1.000000e-03 | 1885.76ms
741 | loss 7.0312 | lr 1.000000e-03 | 1882.23ms
742 | loss 7.0625 | lr 1.000000e-03 | 1881.88ms
743 | loss 6.7812 | lr 1.000000e-03 | 1882.42ms
744 | loss 7.7500 | lr 1.000000e-03 | 1881.30ms
745 | loss 6.9375 | lr 1.000000e-03 | 1880.74ms
746 | loss 6.9688 | lr 1.000000e-03 | 1881.34ms
747 | loss 6.9688 | lr 1.000000e-03 | 1880.35ms
748 | loss 7.0625 | lr 1.000000e-03 | 1882.97ms
749 | loss 6.7500 | lr 1.000000e-03 | 1890.51ms
750 | loss 7.0000 | lr 1.000000e-03 | 1880.79ms
751 | loss 7.2188 | lr 1.000000e-03 | 1881.09ms
752 | loss 6.7500 | lr 1.000000e-03 | 1889.68ms
753 | loss 7.0312 | lr 1.000000e-03 | 1886.92ms
754 | loss 7.1875 | lr 1.000000e-03 | 1883.51ms
755 | loss 6.7812 | lr 1.000000e-03 | 1896.17ms
756 | loss 6.8438 | lr 1.000000e-03 | 1885.41ms
757 | loss 7.1250 | lr 1.000000e-03 | 1884.90ms
758 | loss 6.8438 | lr 1.000000e-03 | 1883.86ms
759 | loss 7.0312 | lr 1.000000e-03 | 1890.72ms
760 | loss 6.7812 | lr 1.000000e-03 | 1879.64ms
761 | loss 7.0938 | lr 1.000000e-03 | 1893.07ms
762 | loss 6.8750 | lr 1.000000e-03 | 1879.87ms
763 | loss 7.0000 | lr 1.000000e-03 | 1886.84ms
764 | loss 6.9688 | lr 1.000000e-03 | 1884.50ms
765 | loss 7.3750 | lr 1.000000e-03 | 1884.51ms
766 | loss 7.1562 | lr 1.000000e-03 | 1877.11ms
767 | loss 7.0000 | lr 1.000000e-03 | 1887.28ms
768 | loss 7.3125 | lr 1.000000e-03 | 1883.89ms
769 | loss 6.8438 | lr 1.000000e-03 | 1882.35ms
770 | loss 6.8125 | lr 1.000000e-03 | 1882.69ms
771 | loss 6.8438 | lr 1.000000e-03 | 1889.38ms
772 | loss 7.0938 | lr 1.000000e-03 | 1882.84ms
773 | loss 7.0312 | lr 1.000000e-03 | 1887.79ms
774 | loss 6.8125 | lr 1.000000e-03 | 1887.53ms
775 | loss 6.9062 | lr 1.000000e-03 | 1882.15ms
776 | loss 7.1875 | lr 1.000000e-03 | 1891.88ms
777 | loss 7.2188 | lr 1.000000e-03 | 1888.72ms
778 | loss 7.2812 | lr 1.000000e-03 | 1885.89ms
779 | loss 7.0000 | lr 1.000000e-03 | 1890.40ms
780 | loss 7.3438 | lr 1.000000e-03 | 1894.17ms
781 | loss 7.0625 | lr 1.000000e-03 | 1888.54ms
782 | loss 7.0312 | lr 1.000000e-03 | 1895.05ms
783 | loss 7.0938 | lr 1.000000e-03 | 1888.38ms
784 | loss 7.0312 | lr 1.000000e-03 | 1889.50ms
785 | loss 7.2188 | lr 1.000000e-03 | 1900.35ms
786 | loss 7.2188 | lr 1.000000e-03 | 1886.95ms
787 | loss 7.0312 | lr 1.000000e-03 | 1885.79ms
788 | loss 7.0312 | lr 1.000000e-03 | 1886.74ms
789 | loss 6.9062 | lr 1.000000e-03 | 1885.90ms
790 | loss 7.1875 | lr 1.000000e-03 | 1890.62ms
791 | loss 6.9375 | lr 1.000000e-03 | 1887.84ms
792 | loss 7.0625 | lr 1.000000e-03 | 1889.72ms
793 | loss 7.2188 | lr 1.000000e-03 | 1893.15ms
794 | loss 6.9688 | lr 1.000000e-03 | 1891.39ms
795 | loss 7.0938 | lr 1.000000e-03 | 1891.53ms
796 | loss 7.0000 | lr 1.000000e-03 | 1885.99ms
797 | loss 7.1562 | lr 1.000000e-03 | 1889.53ms
798 | loss 7.0000 | lr 1.000000e-03 | 1891.30ms
799 | loss 7.2188 | lr 1.000000e-03 | 1880.68ms
800 | loss 6.5000 | lr 1.000000e-03 | 1893.44ms
801 | loss 7.1562 | lr 1.000000e-03 | 1887.16ms
802 | loss 7.0938 | lr 1.000000e-03 | 1885.53ms
803 | loss 7.0938 | lr 1.000000e-03 | 1886.78ms
804 | loss 6.9062 | lr 1.000000e-03 | 1884.96ms
805 | loss 6.9688 | lr 1.000000e-03 | 1881.37ms
806 | loss 7.1562 | lr 1.000000e-03 | 1892.93ms
807 | loss 7.0312 | lr 1.000000e-03 | 1886.91ms
808 | loss 7.1562 | lr 1.000000e-03 | 1888.57ms
809 | loss 6.9688 | lr 1.000000e-03 | 1893.07ms
810 | loss 7.2188 | lr 1.000000e-03 | 1887.68ms
811 | loss 7.1562 | lr 1.000000e-03 | 1889.16ms
812 | loss 7.2812 | lr 1.000000e-03 | 1892.23ms
813 | loss 6.7500 | lr 1.000000e-03 | 1886.74ms
814 | loss 7.1875 | lr 1.000000e-03 | 1884.69ms
815 | loss 7.0312 | lr 1.000000e-03 | 1895.59ms
816 | loss 7.0625 | lr 1.000000e-03 | 1885.31ms
817 | loss 7.5312 | lr 1.000000e-03 | 1882.49ms
818 | loss 7.0625 | lr 1.000000e-03 | 1892.08ms
819 | loss 7.1875 | lr 1.000000e-03 | 1894.43ms
820 | loss 7.0000 | lr 1.000000e-03 | 1882.19ms
821 | loss 7.0938 | lr 1.000000e-03 | 1883.88ms
822 | loss 6.9375 | lr 1.000000e-03 | 1884.76ms
823 | loss 7.0000 | lr 1.000000e-03 | 1887.12ms
824 | loss 7.4375 | lr 1.000000e-03 | 1885.21ms
825 | loss 7.0938 | lr 1.000000e-03 | 1891.09ms
826 | loss 7.2188 | lr 1.000000e-03 | 1882.75ms
827 | loss 7.1250 | lr 1.000000e-03 | 1889.71ms
828 | loss 6.8750 | lr 1.000000e-03 | 1894.82ms
829 | loss 6.8438 | lr 1.000000e-03 | 1887.76ms
830 | loss 7.1875 | lr 1.000000e-03 | 1887.80ms
831 | loss 7.0625 | lr 1.000000e-03 | 1892.94ms
832 | loss 6.9688 | lr 1.000000e-03 | 1888.73ms
833 | loss 6.9062 | lr 1.000000e-03 | 1889.93ms
834 | loss 6.9375 | lr 1.000000e-03 | 1895.57ms
835 | loss 7.0938 | lr 1.000000e-03 | 1885.59ms
